"Recipe","Meal","Day","Person","Servings","Calories","Fat","Sodium","Carb","Fiber","Protein","VitaminD","Calcium","Iron","Potassium","LinoleicAcid","Alfa-linolenicAcid","Copper","Magnesium","Phosphorus","Selenium","Zinc","VitaminA","VitaminB6","VitaminB12","VitaminC","VitaminE","VitaminK","Folate","Thiamin","Riboflavin","Niacin","Choline"
"Baked Pork Chops",3,6,3,3.5467766994972613e-12,7.980247573868838e-10,1.7733883497486307e-11,6.455133593085016e-10,1.0640330098491783e-11,3.5467766994972613e-12,1.3477751458089593e-10,3.5467766994972613e-12,6.029520389145344e-11,3.5467766994972613e-12,1.4506316700943798e-9,3.5467766994972613e-12,0,4.4689386413665494e-10,1.170436310834096e-10,1.0498459030511893e-9,1.8443238837385758e-10,1.0640330098491783e-11,8.512264078793426e-11,2.837421359597809e-12,2.837421359597809e-12,9.576297088642605e-11,3.5467766994972613e-12,7.0935533989945225e-12,3.5467766994972614e-11,2.4827436896480827e-12,1.0640330098491783e-12,4.6108097093464394e-11,4.717213010331358e-10
"Black Beans",2,5,1,2.875,1012,23,2075.75,158.125,54.625,51.75,0,373.75,17.25,2811.75,8.625,1.4375,1727.875,316.25,974.625,8.625,5.75,0,0.5750000000000001,0,5.75,8.625,43.125,552,1.4375,0.28750000000000003,2.875,207
"Black Beans",2,5,2,3.4999999999999996,1231.9999999999998,27.999999999999996,2526.9999999999995,192.49999999999997,66.49999999999999,62.99999999999999,0,454.99999999999994,20.999999999999996,3422.9999999999995,10.499999999999998,1.7499999999999998,2103.4999999999995,384.99999999999994,1186.4999999999998,10.499999999999998,6.999999999999999,0,0.7,0,6.999999999999999,10.499999999999998,52.49999999999999,671.9999999999999,1.7499999999999998,0.35,3.4999999999999996,251.99999999999997
"Black Beans",2,5,3,2.343749999999999,824.9999999999997,18.749999999999993,1692.1874999999993,128.90624999999994,44.531249999999986,42.187499999999986,0,304.6874999999999,14.062499999999995,2292.187499999999,7.031249999999997,1.1718749999999996,1408.5937499999995,257.8124999999999,794.5312499999997,7.031249999999997,4.687499999999998,0,0.46874999999999983,0,4.687499999999998,7.031249999999997,35.156249999999986,449.99999999999983,1.1718749999999996,0.23437499999999992,2.343749999999999,168.74999999999994
"Black Beans",2,5,4,2.578124999999999,907.4999999999997,20.624999999999993,1861.4062499999993,141.79687499999994,48.984374999999986,46.406249999999986,0,335.1562499999999,15.468749999999995,2521.406249999999,7.734374999999997,1.2890624999999996,1549.4531249999995,283.5937499999999,873.9843749999997,7.734374999999997,5.156249999999998,0,0.5156249999999999,0,5.156249999999998,7.734374999999997,38.671874999999986,494.99999999999983,1.2890624999999996,0.25781249999999994,2.578124999999999,185.62499999999994
"Black Beans",2,5,5,3.515624999999982,1237.4999999999936,28.124999999999854,2538.281249999987,193.359374999999,66.79687499999966,63.28124999999967,0,457.0312499999976,21.09374999999989,3438.2812499999823,10.546874999999945,1.757812499999991,2112.890624999989,386.718749999998,1191.7968749999939,10.546874999999945,7.031249999999964,0,0.7031249999999964,0,7.031249999999964,10.546874999999945,52.73437499999973,674.9999999999965,1.757812499999991,0.3515624999999982,3.515624999999982,253.1249999999987
"Black Beans",2,5,6,2.2265625,783.75,17.8125,1607.578125,122.4609375,42.3046875,40.078125,0,289.453125,13.359375,2177.578125,6.6796875,1.11328125,1338.1640625,244.921875,754.8046875,6.6796875,4.453125,0,0.4453125,0,4.453125,6.6796875,33.3984375,427.5,1.11328125,0.22265625,2.2265625,160.3125
"Easy Oven Packet Caribbean Tilapia with Pears and Carnival Roasted Potatoes",3,2,1,1.64530143426769,625.2145450217222,13.16241147414152,361.96631553889176,88.84627745045526,13.16241147414152,46.06844015949532,4.93590430280307,103.65399035886446,4.93590430280307,2135.6012616794615,1.64530143426769,0.164530143426769,648.2487651014699,139.85062191275364,487.0092245432362,74.03856454204605,1.64530143426769,32.906028685353796,1.1517110039873828,2.467952151401535,118.46170326727368,3.29060286853538,31.26072725108611,95.42748318752602,0.49359043028030697,0.329060286853538,9.87180860560614,125.04290900434444
"Easy Oven Packet Caribbean Tilapia with Pears and Carnival Roasted Potatoes",3,2,2,2.002975659108494,761.1307504612278,16.023805272867953,440.6546450038687,108.16068559185868,16.023805272867953,56.08331845503784,6.0089269773254825,126.18746652383513,6.0089269773254825,2599.8624055228256,2.002975659108494,0.20029756591084943,789.1724096887467,170.252931024222,592.8807950961143,90.13390465988223,2.002975659108494,40.05951318216988,1.4020829613759458,3.0044634886627413,144.21424745581157,4.005951318216988,38.05653752306139,116.17258822829267,0.6008926977325483,0.40059513182169887,12.017853954650965,152.22615009224555
"Easy Oven Packet Caribbean Tilapia with Pears and Carnival Roasted Potatoes",3,2,3,1.34127834315301,509.6857703981438,10.73022674522408,295.0812354936622,72.42903053026254,10.73022674522408,37.555793608284276,4.02383502945903,84.50053561863963,4.02383502945903,1740.979289412607,1.34127834315301,0.134127834315301,528.4636672022859,114.00865916800585,397.01838957329096,60.35752544188545,1.34127834315301,26.8255668630602,0.9388948402071069,2.011917514729515,96.57204070701673,2.68255668630602,25.48428851990719,77.79414390287458,0.40238350294590297,0.268255668630602,8.04767005891806,101.93715407962875
"Easy Oven Packet Caribbean Tilapia with Pears and Carnival Roasted Potatoes",3,2,4,1.4754061774683098,560.6543474379578,11.803249419746479,324.58935904302814,79.67193358328873,11.803249419746479,41.311372969112675,4.4262185324049295,92.95058918050351,4.4262185324049295,1915.077218353866,1.4754061774683098,0.147540617746831,581.3100339225141,125.40952508480633,436.7202285306197,66.39327798607394,1.4754061774683098,29.508123549366196,1.0327843242278167,2.2131092662024647,106.22924477771831,2.9508123549366196,28.03271737189789,85.57355829316197,0.4426218532404929,0.295081235493662,8.852437064809859,112.13086948759155
"Easy Oven Packet Caribbean Tilapia with Pears and Carnival Roasted Potatoes",3,2,5,2.0119175147295136,764.5286555972152,16.09534011783611,442.621853240493,108.64354579539373,16.09534011783611,56.33369041242638,6.035752544188541,126.75080342795935,6.035752544188541,2611.4689341189087,2.0119175147295136,0.20119175147295137,792.6955008034283,171.01298875200865,595.527584359936,90.53628816282811,2.0119175147295136,40.238350294590276,1.4083422603106595,3.0178762720942705,144.858061060525,4.023835029459027,38.22643277986076,116.69121585431179,0.6035752544188541,0.40238350294590275,12.071505088377082,152.90573111944303
"Easy Oven Packet Caribbean Tilapia with Pears and Carnival Roasted Potatoes",3,2,6,1.2742144259953587,484.20148187823634,10.19371540796287,280.32717371897894,68.80757900374937,10.19371540796287,35.678003927870044,3.822643277986076,80.2755088377076,3.822643277986076,1653.9303249419756,1.2742144259953587,0.1274214425995359,502.04048384217134,108.3082262096055,377.1674700946262,57.339649169791144,1.2742144259953587,25.484288519907174,0.8919500981967511,1.911321638993038,91.74343867166583,2.5484288519907174,24.210074093911814,73.90443670773081,0.3822643277986076,0.2548428851990718,7.645286555972152,96.84029637564726
"Easy Oven Packet Caribbean Tilapia with Pears and Carnival Roasted Potatoes",3,7,4,3.748673885925919e-13,1.424496076651849e-10,2.998939108740735e-12,8.247082549037021e-11,2.0242838983999962e-11,2.998939108740735e-12,1.0496286880592573e-11,1.1246021657777758e-12,2.361664548133329e-11,1.1246021657777758e-12,4.865778703931843e-10,3.748673885925919e-13,3.7486738859259193e-14,1.476977511054812e-10,3.186372803037031e-11,1.109607470234072e-10,1.6869032486666636e-11,3.748673885925919e-13,7.497347771851838e-12,2.624071720148143e-13,5.623010828888879e-13,2.6990451978666616e-11,7.497347771851838e-13,7.122480383259246e-12,2.174230853837033e-11,1.1246021657777756e-13,7.497347771851839e-14,2.2492043315555516e-12,2.8489921533036983e-11
"Fiesta Lettuce Wraps and Pepper Boats",3,6,1,1.5771428571449524,552.0000000007334,18.925714285739428,583.5428571436324,53.62285714292838,7.885714285724762,44.160000000058666,4.731428571434857,123.01714285730628,3.154285714289905,1409.9657142875874,3.154285714289905,1.1040000000014667,353.28000000046933,129.3257142858861,473.14285714348574,77.28000000010266,1.5771428571449524,422.67428571484726,0.9462857142869714,2.523428571431924,268.1142857146419,6.30857142857981,88.32000000011733,165.60000000022,0.4731428571434857,0.4731428571434857,11.040000000014667,116.70857142872647
"Fiesta Lettuce Wraps and Pepper Boats",3,6,2,1.92,672,23.04,710.4,65.28,9.6,53.76,5.76,149.76,3.84,1716.48,3.84,1.3439999999999999,430.08,157.44,576,94.08,1.92,514.56,1.152,3.072,326.4,7.68,107.52,201.6,0.576,0.576,13.44,142.07999999999998
"Fiesta Lettuce Wraps and Pepper Boats",3,6,3,1.2857142857120056,449.999999999202,15.428571428544068,475.7142857134421,43.71428571420819,6.428571428560028,35.99999999993616,3.857142857136017,100.28571428553644,2.5714285714240113,1149.428571426533,2.5714285714240113,0.8999999999984039,287.99999999948926,105.42857142838446,385.71428571360167,62.999999999888274,1.2857142857120056,344.5714285708175,0.7714285714272033,2.057142857139209,218.57142857104097,5.1428571428480225,71.99999999987232,134.9999999997606,0.38571428571360167,0.38571428571360167,8.99999999998404,95.14285714268841
"Fiesta Lettuce Wraps and Pepper Boats",3,6,4,1.4142857142852905,494.9999999998517,16.971428571423488,523.2857142855574,48.08571428569988,7.071428571426452,39.599999999988135,4.242857142855872,110.31428571425266,2.828571428570581,1264.3714285710496,2.828571428570581,0.9899999999997032,316.7999999999051,115.97142857139382,424.2857142855871,69.29999999997924,1.4142857142852905,379.02857142845784,0.8485714285711743,2.2628571428564648,240.4285714284994,5.657142857141162,79.19999999997627,148.4999999999555,0.42428571428558715,0.42428571428558715,9.899999999997034,104.6571428571115
"Fiesta Lettuce Wraps and Pepper Boats",3,6,5,1.928571428571428,674.9999999999998,23.142857142857135,713.5714285714283,65.57142857142856,9.642857142857139,53.999999999999986,5.785714285714284,150.4285714285714,3.857142857142856,1724.1428571428567,3.857142857142856,1.3499999999999994,431.9999999999999,158.14285714285708,578.5714285714283,94.49999999999997,1.928571428571428,516.8571428571427,1.1571428571428568,3.085714285714285,327.8571428571428,7.714285714285712,107.99999999999997,202.49999999999994,0.5785714285714284,0.5785714285714284,13.499999999999996,142.71428571428567
"Fiesta Lettuce Wraps and Pepper Boats",3,6,6,1.221428571428029,427.4999999998102,14.65714285713635,451.92857142837073,41.528571428552986,6.107142857140145,34.19999999998481,3.6642857142840874,95.27142857138627,2.442857142856058,1091.957142856658,2.442857142856058,0.8549999999996203,273.5999999998785,100.15714285709838,366.4285714284087,59.84999999997343,1.221428571428029,327.3428571427118,0.7328571428568175,1.9542857142848467,207.64285714276494,4.885714285712116,68.39999999996962,128.24999999994304,0.36642857142840873,0.36642857142840873,8.549999999996203,90.38571428567415
"Microwave Baked Apple",1,1,1,2.129629629629651,460.00000000000466,0,21.29629629629651,121.38888888889011,10.648148148148255,2.129629629629651,0,89.44444444444534,2.129629629629651,566.4814814814872,0,0,153.33333333333488,27.685185185185464,53.24074074074127,0,0,12.777777777777906,0.21296296296296513,0,21.29629629629651,0,10.648148148148255,14.907407407407558,0,0.21296296296296513,0,17.03703703703721
"Microwave Baked Apple",1,1,2,2.5925925925926063,560.000000000003,0,25.925925925926062,147.77777777777857,12.962962962963031,2.5925925925926063,0,108.88888888888947,2.5925925925926063,689.6296296296333,0,0,186.66666666666765,33.70370370370388,64.81481481481516,0,0,15.555555555555639,0.25925925925926063,0,25.925925925926062,0,12.962962962963031,18.148148148148245,0,0.25925925925926063,0,20.74074074074085
"Microwave Baked Apple",1,1,3,1.73611111111112,375.00000000000193,0,17.3611111111112,98.95833333333384,8.6805555555556,1.73611111111112,0,72.91666666666704,1.73611111111112,461.80555555555793,0,0,125.00000000000064,22.56944444444456,43.402777777778,0,0,10.416666666666721,0.17361111111111202,0,17.3611111111112,0,8.6805555555556,12.15277777777784,0,0.17361111111111202,0,13.88888888888896
"Microwave Baked Apple",1,1,4,1.909722222222244,412.5000000000047,0,19.09722222222244,108.85416666666791,9.54861111111122,1.909722222222244,0,80.20833333333425,1.909722222222244,507.98611111111694,0,0,137.50000000000156,24.826388888889174,47.743055555556104,0,0,11.458333333333464,0.19097222222222443,0,19.09722222222244,0,9.54861111111122,13.368055555555708,0,0.19097222222222443,0,15.277777777777953
"Microwave Baked Apple",1,1,5,2.6041666666666803,562.500000000003,0,26.041666666666803,148.43750000000077,13.020833333333401,2.6041666666666803,0,109.37500000000057,2.6041666666666803,692.708333333337,0,0,187.50000000000097,33.85416666666684,65.10416666666701,0,0,15.625000000000082,0.260416666666668,0,26.041666666666803,0,13.020833333333401,18.229166666666764,0,0.260416666666668,0,20.833333333333442
"Microwave Baked Apple",1,1,6,1.6493055555555611,356.2500000000012,0,16.49305555555561,94.01041666666698,8.246527777777805,1.6493055555555611,0,69.27083333333357,1.6493055555555611,438.71527777777925,0,0,118.7500000000004,21.440972222222296,41.23263888888903,0,0,9.895833333333368,0.16493055555555614,0,16.49305555555561,0,8.246527777777805,11.545138888888928,0,0.16493055555555614,0,13.194444444444489
"Microwave Baked Apple",1,2,1,2.1296296296296298,460,0,21.296296296296298,121.3888888888889,10.648148148148149,2.1296296296296298,0,89.44444444444446,2.1296296296296298,566.4814814814815,0,0,153.33333333333334,27.685185185185187,53.24074074074075,0,0,12.777777777777779,0.212962962962963,0,21.296296296296298,0,10.648148148148149,14.907407407407408,0,0.212962962962963,0,17.037037037037038
"Microwave Baked Apple",1,2,2,2.592592592592592,559.9999999999999,0,25.92592592592592,147.77777777777774,12.96296296296296,2.592592592592592,0,108.88888888888887,2.592592592592592,689.6296296296294,0,0,186.66666666666663,33.703703703703695,64.81481481481481,0,0,15.555555555555554,0.25925925925925924,0,25.92592592592592,0,12.96296296296296,18.148148148148145,0,0.25925925925925924,0,20.740740740740737
"Microwave Baked Apple",1,2,3,1.736111111111111,374.99999999999994,0,17.36111111111111,98.95833333333333,8.680555555555555,1.736111111111111,0,72.91666666666666,1.736111111111111,461.8055555555555,0,0,124.99999999999999,22.569444444444443,43.40277777777777,0,0,10.416666666666666,0.1736111111111111,0,17.36111111111111,0,8.680555555555555,12.152777777777777,0,0.1736111111111111,0,13.888888888888888
"Microwave Baked Apple",1,2,4,1.909722222222222,412.5,0,19.09722222222222,108.85416666666666,9.54861111111111,1.909722222222222,0,80.20833333333333,1.909722222222222,507.9861111111111,0,0,137.5,24.826388888888886,47.74305555555555,0,0,11.458333333333332,0.1909722222222222,0,19.09722222222222,0,9.54861111111111,13.368055555555555,0,0.1909722222222222,0,15.277777777777777
"Microwave Baked Apple",1,2,5,2.6041666666666665,562.5,0,26.041666666666664,148.4375,13.020833333333332,2.6041666666666665,0,109.375,2.6041666666666665,692.7083333333333,0,0,187.5,33.854166666666664,65.10416666666666,0,0,15.625,0.2604166666666667,0,26.041666666666664,0,13.020833333333332,18.229166666666664,0,0.2604166666666667,0,20.833333333333332
"Microwave Baked Apple",1,2,6,1.649305555555556,356.2500000000001,0,16.49305555555556,94.0104166666667,8.24652777777778,1.649305555555556,0,69.27083333333336,1.649305555555556,438.7152777777779,0,0,118.75000000000003,21.44097222222223,41.2326388888889,0,0,9.895833333333336,0.1649305555555556,0,16.49305555555556,0,8.24652777777778,11.545138888888893,0,0.1649305555555556,0,13.194444444444448
"Old Fashioned Bread Pudding",1,3,1,1.0324675324651231,238.49999999944345,7.227272727255862,306.64285714214157,35.103896103814186,2.0649350649302463,9.292207792186108,1.0324675324651231,138.3506493503265,1.0324675324651231,291.15584415516474,2.0649350649302463,0.30974025973953695,122.86363636334966,32.00649350641882,178.6168831164663,16.51948051944197,1.0324675324651231,119.76623376595428,0.10324675324651232,0.5162337662325616,0,2.0649350649302463,7.227272727255862,25.811688311628078,0.10324675324651232,0.30974025973953695,1.0324675324651231,93.95454545432621
"Old Fashioned Bread Pudding",1,3,2,1.454545454545492,336.00000000000864,10.181818181818443,432.0000000000111,49.454545454546725,2.909090909090984,13.090909090909427,1.454545454545492,194.9090909090959,1.454545454545492,410.1818181818287,2.909090909090984,0.43636363636364756,173.09090909091353,45.09090909091025,251.6363636363701,23.27272727272787,1.454545454545492,168.72727272727707,0.1454545454545492,0.727272727272746,0,2.909090909090984,10.181818181818443,36.3636363636373,0.1454545454545492,0.43636363636364756,1.454545454545492,132.36363636363976
"Old Fashioned Bread Pudding",1,3,3,0.974025974025976,225.00000000000045,6.8181818181818326,289.2857142857149,33.11688311688319,1.948051948051952,8.766233766233784,0.974025974025976,130.5194805194808,0.974025974025976,274.6753246753252,1.948051948051952,0.2922077922077928,115.90909090909115,30.194805194805255,168.50649350649385,15.584415584415616,0.974025974025976,112.98701298701322,0.0974025974025976,0.487012987012988,0,1.948051948051952,6.8181818181818326,24.3506493506494,0.0974025974025976,0.2922077922077928,0.974025974025976,88.63636363636381
"Old Fashioned Bread Pudding",1,3,4,1.0714285714285725,247.50000000000026,7.500000000000007,318.214285714286,36.428571428571466,2.142857142857145,9.642857142857153,1.0714285714285725,143.57142857142873,1.0714285714285725,302.14285714285745,2.142857142857145,0.32142857142857173,127.50000000000013,33.21428571428575,185.35714285714303,17.14285714285716,1.0714285714285725,124.2857142857144,0.10714285714285726,0.5357142857142863,0,2.142857142857145,7.500000000000007,26.785714285714313,0.10714285714285726,0.32142857142857173,1.0714285714285725,97.5000000000001
"Old Fashioned Bread Pudding",1,3,5,1.461038961038999,337.5000000000088,10.227272727272993,433.92857142858276,49.67532467532597,2.922077922077998,13.149350649350993,1.461038961038999,195.77922077922588,1.461038961038999,412.01298701299777,2.922077922077998,0.4383116883116997,173.8636363636409,45.29220779220897,252.75974025974685,23.376623376623986,1.461038961038999,169.4805194805239,0.14610389610389993,0.7305194805194996,0,2.922077922077998,10.227272727272993,36.525974025974975,0.14610389610389993,0.4383116883116997,1.461038961038999,132.9545454545489
"Old Fashioned Bread Pudding",1,3,6,0.9253246753246772,213.75000000000043,6.477272727272741,274.8214285714291,31.461038961039026,1.8506493506493544,8.327922077922095,0.9253246753246772,123.99350649350674,0.9253246753246772,260.941558441559,1.8506493506493544,0.2775974025974032,110.11363636363659,28.685064935064993,160.08116883116915,14.805194805194835,0.9253246753246772,107.33766233766255,0.09253246753246773,0.4626623376623386,0,1.8506493506493544,6.477272727272741,23.13311688311693,0.09253246753246773,0.2775974025974032,0.9253246753246772,84.20454545454562
"Old Fashioned Bread Pudding",1,5,1,1.194805194805194,275.99999999999983,8.363636363636358,354.85714285714266,40.6233766233766,2.389610389610388,10.753246753246748,1.194805194805194,160.103896103896,1.194805194805194,336.93506493506476,2.389610389610388,0.35844155844155823,142.1818181818181,37.03896103896102,206.70129870129858,19.116883116883105,1.194805194805194,138.59740259740252,0.11948051948051941,0.597402597402597,0,2.389610389610388,8.363636363636358,29.87012987012985,0.11948051948051941,0.35844155844155823,1.194805194805194,108.72727272727266
